case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp2.50,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,316.228,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5595030708086308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681954160924231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp2.45,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,281.83799999999997,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5595030708086308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681954160924231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp2.40,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,251.18900000000002,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5595030708086308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681954160924231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp2.35,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,223.872,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5595030708086308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681954160924231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp2.30,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,199.52599999999998,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5595030708086308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681954160924231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp2.25,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,177.828,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5595030708086308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681954160924231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp2.20,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,158.489,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5595030708086308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681954160924231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp2.15,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,141.254,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5595030708086308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681954160924231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp2.10,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,125.89299999999999,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5595030708086308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681954160924231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp2.05,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,112.20200000000003,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5595030708086308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681954160924231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp2.00,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,100.0,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5595030708086308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681954160924231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp1.95,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,89.1251,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.557697816760943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681950679093921,0.9999997944838288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05516171184858e-07,0.0,0.0,0.0
exp1.90,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,79.4328,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5564812149584153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368161791319357,0.9999996556023445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44397655491716e-07,0.0,0.0,0.0
exp1.85,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,70.7946,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5564812149584153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036813204156108045,0.9999996556023445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44397655491716e-07,0.0,0.0,0.0
exp1.80,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,63.0957,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5564812149584153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036810552672998174,0.9999996556023445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44397655491716e-07,0.0,0.0,0.0
exp1.75,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,56.2341,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5564812149584153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036808189554045245,0.9999996556023445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44397655491716e-07,0.0,0.0,0.0
exp1.70,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,50.1187,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5564812149584153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036806083424622854,0.9999996556023445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44397655491716e-07,0.0,0.0,0.0
exp1.65,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,44.6684,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5564812149584153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03680420635408113,0.9999996556023445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44397655491716e-07,0.0,0.0,0.0
exp1.60,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,39.8107,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5520551303516943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679774071534551,0.9999986455295234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3544704765561792e-06,0.0,0.0,0.0
exp1.55,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,35.4813,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5520551303516943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679187667086431,0.9999986455295234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3544704765561792e-06,0.0,0.0,0.0
exp1.50,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,31.6228,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5520551303516943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03678665044653051,0.9999986455295234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3544704765561792e-06,0.0,0.0,0.0
exp1.45,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,28.1838,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.54897346158528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03678033142391231,0.9999975924174123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407582587714568e-06,0.0,0.0,0.0
exp1.40,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,25.1189,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.54897346158528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677295242403923,0.9999975924174123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407582587714568e-06,0.0,0.0,0.0
exp1.35,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,22.3872,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.54897346158528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03676637563068437,0.9999975924174123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407582587714568e-06,0.0,0.0,0.0
exp1.30,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,19.9526,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5464339879462283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03675779101270737,0.9999964341548377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565845162298459e-06,0.0,0.0,0.0
exp1.25,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,17.7828,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5445033973616473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03674999055272957,0.9999953330470642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666952935797632e-06,0.0,0.0,0.0
exp1.20,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,15.8489,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5445033973616473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036740965132447026,0.9999953330470642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666952935797632e-06,0.0,0.0,0.0
exp1.15,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,14.125400000000003,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5409126088385354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03673108675796974,0.9999928757325307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.124267469291835e-06,0.0,0.0,0.0
exp1.10,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,12.5893,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5376491041911755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671972339497433,0.9999902701457348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.729854265326136e-06,0.0,0.0,0.0
exp1.05,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,11.2202,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5376491041911755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03670640225149967,0.9999902701457348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.729854265326136e-06,0.0,0.0,0.0
exp1.00,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,10.0,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5351092617312017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036691823912828186,0.9999879545943843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2045405615736935e-05,0.0,0.0,0.0
exp0.95,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,8.912510000000001,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.531996693040711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03667751366229478,0.9999845330649603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5466935039755568e-05,0.0,0.0,0.0
exp0.90,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,7.94328,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5300256910577255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366620930697564,0.9999820587724543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7941227545814957e-05,0.0,0.0,0.0
exp0.85,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,7.07946,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5281742897499837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03664565897805077,0.9999795256440878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.047435591234078e-05,0.0,0.0,0.0
exp0.80,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,6.30957,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5219350630596242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03662839024432081,0.999969681676139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0318323861145184e-05,0.0,0.0,0.0
exp0.75,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,5.62341,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5198928893497377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03660640802020063,0.9999661874813185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3812518681387026e-05,0.0,0.0,0.0
exp0.70,0.0,0.0101632,-1.0,0.0147721,0.0159137,-1.0,0.007351350000000001,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,5.01187,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,1.5172499431041326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036583988059913086,0.9999611546137656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8845386234373624e-05,0.0,0.0,0.0
