case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp2.05,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,112.202,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248569079510828,0.0,0.0,24.562048526255516,0.0,0.0,0.0,0.26520850571953264,optimal,0.0,0.0,1.0521561006806384,0.0,0.0,0.5209689927884926,0.4688128921078542,4.346109647785497,0.0,0.0,0.0,0.0,1.2156910615585539,0.0,0.0
exp2.00,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,100.0,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248569079510828,0.0,0.0,24.562048526255516,0.0,0.0,0.0,0.26520850571953264,optimal,0.0,0.0,1.0521561006806384,0.0,0.0,0.5209689927884926,0.4688128921078542,4.346109647785497,0.0,0.0,0.0,0.0,1.2156910615585539,0.0,0.0
exp1.95,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,89.1251,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248569079510828,0.0,0.0,24.562048526255516,0.0,0.0,0.0,0.26520850571953264,optimal,0.0,0.0,1.0521561006806384,0.0,0.0,0.5209689927884926,0.4688128921078542,4.346109647785497,0.0,0.0,0.0,0.0,1.2156910615585539,0.0,0.0
exp1.90,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,79.4328,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248569079510828,0.0,0.0,24.562048526255516,0.0,0.0,0.0,0.26520850571953264,optimal,0.0,0.0,1.0521561006806384,0.0,0.0,0.5209689927884926,0.4688128921078542,4.346109647785497,0.0,0.0,0.0,0.0,1.2156910615585539,0.0,0.0
exp1.85,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,70.7946,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248569079510828,0.0,0.0,24.562048526255516,0.0,0.0,0.0,0.26520850571953264,optimal,0.0,0.0,1.0521561006806384,0.0,0.0,0.5209689927884926,0.4688128921078542,4.346109647785497,0.0,0.0,0.0,0.0,1.2156910615585539,0.0,0.0
exp1.80,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,63.0957,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248569079510828,0.0,0.0,24.562048526255516,0.0,0.0,0.0,0.26520850571953264,optimal,0.0,0.0,1.0521561006806384,0.0,0.0,0.5209689927884926,0.4688128921078542,4.346109647785497,0.0,0.0,0.0,0.0,1.2156910615585539,0.0,0.0
exp1.75,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,56.2341,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248569079510828,0.0,0.0,24.562048526255516,0.0,0.0,0.0,0.26520850571953264,optimal,0.0,0.0,1.0521561006806384,0.0,0.0,0.5209689927884926,0.4688128921078542,4.346109647785497,0.0,0.0,0.0,0.0,1.2156910615585539,0.0,0.0
exp1.70,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,50.1187,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248569079510828,0.0,0.0,24.562048526255516,0.0,0.0,0.0,0.26520850571953264,optimal,0.0,0.0,1.0521561006806384,0.0,0.0,0.5209689927884926,0.4688128921078542,4.346109647785497,0.0,0.0,0.0,0.0,1.2156910615585539,0.0,0.0
exp1.65,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,44.6684,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248569079510828,0.0,0.0,24.562048526255516,0.0,0.0,0.0,0.26520850571953264,optimal,0.0,0.0,1.0521561006806384,0.0,0.0,0.5209689927884926,0.4688128921078542,4.346109647785497,0.0,0.0,0.0,0.0,1.2156910615585539,0.0,0.0
exp1.60,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,39.8107,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248569079510828,0.0,0.0,24.562048526255516,0.0,0.0,0.0,0.26520850571953264,optimal,0.0,0.0,1.0521561006806384,0.0,0.0,0.5209689927884926,0.4688128921078542,4.346109647785497,0.0,0.0,0.0,0.0,1.2156910615585539,0.0,0.0
exp1.55,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,35.4813,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248063745403227,0.0,0.0,19.272381943342218,0.0,0.0,0.0,0.2641937145373846,optimal,0.0,0.0,1.0514854211380422,0.0,0.0,0.5203000276077584,0.4682109280136179,4.338433041757133,0.0,0.0,0.0,0.0006036784560983453,1.2162228054250517,0.0,0.0
exp1.50,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,31.6228,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248063745403227,0.0,0.0,19.272381943342218,0.0,0.0,0.0,0.2618644212145292,optimal,0.0,0.0,1.0514854211380422,0.0,0.0,0.5203000276077584,0.4682109280136179,4.338433041757133,0.0,0.0,0.0,0.0006036784560983453,1.2162228054250517,0.0,0.0
exp1.45,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,28.1838,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248063745403227,0.0,0.0,19.272381943342218,0.0,0.0,0.0,0.259788371004007,optimal,0.0,0.0,1.0514854211380422,0.0,0.0,0.5203000276077584,0.4682109280136179,4.338433041757133,0.0,0.0,0.0,0.0006036784560983453,1.2162228054250517,0.0,0.0
exp1.40,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,25.1189,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248063745403227,0.0,0.0,19.272381943342218,0.0,0.0,0.0,0.2579381569039112,optimal,0.0,0.0,1.0514854211380422,0.0,0.0,0.5203000276077584,0.4682109280136179,4.338433041757133,0.0,0.0,0.0,0.0006036784560983453,1.2162228054250517,0.0,0.0
exp1.35,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,22.3872,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248063745403227,0.0,0.0,19.272381943342218,0.0,0.0,0.0,0.25628908846538734,optimal,0.0,0.0,1.0514854211380422,0.0,0.0,0.5203000276077584,0.4682109280136179,4.338433041757133,0.0,0.0,0.0,0.0006036784560983453,1.2162228054250517,0.0,0.0
exp1.30,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,19.9526,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248063745403227,0.0,0.0,19.272381943342218,0.0,0.0,0.0,0.25481937289617024,optimal,0.0,0.0,1.0514854211380422,0.0,0.0,0.5203000276077584,0.4682109280136179,4.338433041757133,0.0,0.0,0.0,0.0006036784560983453,1.2162228054250517,0.0,0.0
exp1.25,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,17.7828,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248000137993413,0.0,0.0,18.606561083323406,0.0,0.0,0.0,0.2533882110041836,optimal,0.0,0.0,1.05131669407017,0.0,0.0,0.5201315163300255,0.4680591698247102,4.345630304078369,0.0,0.0,0.0,0.0007556524351455638,1.216374044382871,0.0,0.0
exp1.20,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,15.8489,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.248000137993417,0.0,0.0,18.606561083323403,0.0,0.0,0.0,0.25192685475985566,optimal,0.0,0.0,1.05131669407017,0.0,0.0,0.5201315163300256,0.46805916982471013,4.345630304078369,0.0,0.0,0.0,0.0007556524351455627,1.2163740443828719,0.0,0.0
exp1.15,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,14.1254,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.230373692042447,0.0,0.0,18.609810481553097,0.0,0.0,0.0,0.2506225086149849,optimal,0.0,0.0,1.0512975412197274,0.0,0.0,0.5201722159700407,0.4680957686451201,4.347895484167382,0.0,0.0,0.0,0.000778906105193225,1.211547012998819,0.0,0.0
exp1.10,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,12.5893,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.230373692042448,0.0,0.0,18.609810481553097,0.0,0.0,0.0,0.24942603094679755,optimal,0.0,0.0,1.0512975412197274,0.0,0.0,0.5201722159700407,0.4680957686451201,4.347895484167382,0.0,0.0,0.0,0.0007789061051932236,1.2115470129988197,0.0,0.0
exp1.05,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,11.2202,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.230373692042452,0.0,0.0,18.60981048155309,0.0,0.0,0.0,0.24835963059817748,optimal,0.0,0.0,1.0512975412197276,0.0,0.0,0.5201722159700407,0.4680957686451201,4.347895484167381,0.0,0.0,0.0,0.0007789061051932222,1.2115470129988206,0.0,0.0
exp1.00,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,10.0,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.247986450444959,0.0,0.0,18.463284453897703,0.0,0.0,0.0,0.24739002397839777,optimal,0.0,0.0,1.0512622166421042,0.0,0.0,0.5200770853373989,0.46801016051031596,4.347202870648859,0.0,0.0,0.0,0.0008047081849785443,1.2164247585802934,0.0,0.0
exp0.95,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,8.91251,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.24797797767067,0.0,0.0,18.374594317299728,0.0,0.0,0.0,0.24649960443361993,optimal,0.0,0.0,1.05121723608924,0.0,0.0,0.5200321335286884,0.4679697026032797,4.3472967793972135,0.0,0.0,0.0,0.0008451948361682836,1.216467409643407,0.0,0.0
exp0.90,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,7.94328,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,8.097770657706967,0.0,0.0,17.85691614751679,0.0,0.0,0.0,0.24528590888622695,optimal,0.0,0.0,1.0506128536272274,0.0,0.0,0.5199452617090526,0.4678913116130395,4.362445591088435,0.0,0.0,0.0,0.0014410964687856698,1.175774054153101,0.0,0.0
exp0.85,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,7.07946,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,7.625291998347064,0.0,0.0,17.894747243099278,0.0,0.0,0.0,0.24378602565101906,optimal,0.0,0.0,1.049423066474097,0.0,0.0,0.5204871305986649,0.46837831294321214,4.41241516010805,0.0,0.0,0.0,0.002685751181355461,1.047061384708089,0.0,0.0
exp0.80,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,6.30957,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,7.478805697643275,0.0,0.0,17.383001067705738,0.0,0.0,0.0,0.241386767501473,optimal,0.0,0.0,1.0486588407939261,0.0,0.0,0.5202878268536576,0.46819855943619804,4.440321846314899,0.0,0.0,0.0,0.003430426623533183,1.0075509229660256,0.0,0.0
